impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"0,797202",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,73,Ministerio de Defensa,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"0,015585",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos No Tributarios,2,Derechos,3,De Inscripción,71,Ejército,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"87,5115252",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos No Tributarios,2,Derechos,5,De Examen,71,Ejército,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,71,Ejército,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"45,2521446",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos No Tributarios,5,Alquileres,9,Otros,71,Ejército,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,71,Ejército,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"85,80278183",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,71,Ejército,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"61,30361721",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,62,Armada Argentina,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"9,77068584",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,12,Ingresos No Tributarios,9,Otros,2,Especificados,62,Armada Argentina,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"31,20234931",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,62,Armada Argentina,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"1,37757653",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos No Tributarios,2,Derechos,9,Otros,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"0,34702744",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"6,79537262",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"1,08066993",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos No Tributarios,9,Otros,2,Especificados,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"118,56830244",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"1,29420657",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"74,1678371",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,24,Estado Mayor Conjunto de las Fuerzas Armadas (EMCO),0,Estado Mayor Conjunto de las Fuerzas Armadas (EMCO),371,Estado Mayor Conjunto de las Fuerzas Armadas (EMCO),12,Ingresos No Tributarios,2,Derechos,3,De Inscripción,29,Otros,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"0,09825",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,321,Instituto Nacional de Estadística y Censos,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,86,INDEC,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"10,71571843",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",6,Consumo de Energía Eléctrica,40,Cumplimiento Ley No 23681-Provincia de Santa Cruz,1.3,Recursos con Afectación Específica,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"0,00127774",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,12,Ingresos No Tributarios,1,Tasas,9,Otras,94,ARTICULO 74 - LEY 25.565,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"0,82640031",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,12,Ingresos No Tributarios,1,Tasas,9,Otras,95,Ley 25.565 - Artículo 7 inciso b),1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"5,06364991",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,12,Ingresos No Tributarios,4,Regalías,1,Hidrocarburíferas,10,Secretaría de Energía - Ley 17.319 Explotación 'Off Shore',1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"666,43482347",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,91,Explotación Hidrocarburos Ley 17.319,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,22416",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,12,Ingresos No Tributarios,9,Otros,4,Aporte Solidario y Extraordinario para Ayudar a Morigerar los Efectos de la Pandemia,5,"Ley Nº 27.605 - Art. 7 - 25%. Programas y proyectos de exploración, desarrollo y producción de gas natural",1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"115,598",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,357,Ministerio de Economía,12,Ingresos No Tributarios,2,Derechos,9,Otros,9,Derechos de Actividad Comercial - APN,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"0,01017658",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,51,Ministerio de Desarrollo Productivo,0,Ministerio de Desarrollo Productivo,0,Ministerio de Desarrollo Productivo,362,Ministerio de Desarrollo Productivo,12,Ingresos No Tributarios,1,Tasas,9,Otras,87,Fondo de Auditoría de Leyes Nro. 24.196 y 24.402,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"34,062",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,51,Ministerio de Desarrollo Productivo,0,Ministerio de Desarrollo Productivo,0,Ministerio de Desarrollo Productivo,362,Ministerio de Desarrollo Productivo,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,4,Artículo 47º Ley 24.240 - Defensa Consumidor,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"58,64",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,51,Ministerio de Desarrollo Productivo,0,Ministerio de Desarrollo Productivo,0,Ministerio de Desarrollo Productivo,362,Ministerio de Desarrollo Productivo,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,5,Multas por Incomparecencia - Art. 16 Ley Nº 26.993,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,608952",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,51,Ministerio de Desarrollo Productivo,0,Ministerio de Desarrollo Productivo,0,Ministerio de Desarrollo Productivo,362,Ministerio de Desarrollo Productivo,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,29,Otras,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,25",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,51,Ministerio de Desarrollo Productivo,0,Ministerio de Desarrollo Productivo,0,Ministerio de Desarrollo Productivo,362,Ministerio de Desarrollo Productivo,12,Ingresos No Tributarios,9,Otros,2,Especificados,97,Aranceles de Homologación de Acuerdos - Art. 15 Ley Nº 26.993,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,44083478",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",12,Ingresos No Tributarios,1,Tasas,9,Otras,29,Varios,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"58,532783",Última actualización del ejercicio 2022: 05 Agosto 2022.
